Date,Open,High,Low,Close,Adj Close,Volume
2006-12-11,62.180000,62.599998,62.070000,62.570000,62.570000,3163800
2006-12-12,62.410000,62.560001,62.169998,62.520000,62.520000,3017900
2006-12-13,62.099998,62.570000,61.880001,62.480000,62.480000,3595400
2006-12-14,62.290001,62.470001,62.040001,62.119999,62.119999,2237300
2006-12-15,62.209999,62.220001,60.930000,61.000000,61.000000,7427800
2006-12-18,60.849998,61.110001,60.650002,61.040001,61.040001,3880800
2006-12-19,61.200001,61.830002,61.180000,61.799999,61.799999,4254900
2006-12-20,61.639999,61.799999,61.450001,61.619999,61.619999,2979300
2006-12-21,61.580002,61.700001,61.270000,61.380001,61.380001,2483300
2006-12-22,61.450001,61.799999,61.320000,61.650002,61.650002,1367400
2006-12-26,62.240002,62.450001,61.869999,61.980000,61.980000,1975200
2006-12-27,62.299999,62.459999,62.169998,62.220001,62.220001,3063500
2006-12-28,62.970001,63.049999,62.689999,62.900002,62.900002,2538900
2006-12-29,62.910000,63.250000,62.880001,63.209999,63.209999,2117200
2007-01-03,63.580002,64.019997,62.000000,62.279999,62.279999,8061900
2007-01-04,62.070000,62.500000,61.520000,61.650002,61.650002,4858600
2007-01-05,60.750000,60.779999,59.660000,60.169998,60.169998,12500100
2007-01-08,60.380001,60.540001,59.849998,60.480000,60.480000,3478700
2007-01-09,60.139999,61.090000,60.060001,60.849998,60.849998,4170400
2007-01-10,60.459999,60.820000,60.060001,60.590000,60.590000,3766000
2007-01-11,60.700001,61.070000,60.529999,60.630001,60.630001,4640000
2007-01-12,61.000000,62.279999,60.900002,62.169998,62.169998,5840200
2007-01-16,62.200001,62.299999,61.740002,61.970001,61.970001,3201000
2007-01-17,61.970001,62.900002,61.970001,62.639999,62.639999,4516200
2007-01-18,62.990002,63.160000,62.150002,62.259998,62.259998,4460100
2007-01-19,62.520000,63.130001,62.270000,63.000000,63.000000,3258400
2007-01-22,63.009998,63.480000,62.650002,62.720001,62.720001,3941200
2007-01-23,63.680000,64.290001,63.669998,64.230003,64.230003,6322000
2007-01-24,63.709999,64.410004,63.369999,64.330002,64.330002,5241200
2007-01-25,64.800003,64.879997,63.980000,64.059998,64.059998,5985700
2007-01-26,64.160004,64.309998,63.759998,64.169998,64.169998,3493900
2007-01-29,63.849998,64.290001,63.660000,63.770000,63.770000,3487300
2007-01-30,63.919998,64.230003,63.830002,64.220001,64.220001,3094200
2007-01-31,63.990002,64.980003,63.950001,64.830002,64.830002,5900900
2007-02-01,65.449997,65.629997,65.059998,65.220001,65.220001,6284700
2007-02-02,64.760002,64.800003,63.799999,64.279999,64.279999,9078500
2007-02-05,64.680000,64.690002,64.239998,64.309998,64.309998,2553500
2007-02-06,65.050003,65.099998,64.529999,64.790001,64.790001,2928800
2007-02-07,64.779999,65.150002,64.480003,64.629997,64.629997,3075300
2007-02-08,64.919998,65.610001,64.830002,65.519997,65.519997,4769900
2007-02-09,65.269997,66.379997,65.220001,66.120003,66.120003,6816500
2007-02-12,66.000000,66.110001,65.410004,65.669998,65.669998,4113500
2007-02-13,66.129997,66.339996,65.550003,65.839996,65.839996,4143300
2007-02-14,66.230003,66.660004,65.970001,66.370003,66.370003,4174600
2007-02-15,66.220001,66.529999,65.709999,66.410004,66.410004,7673400
2007-02-16,65.940002,66.389999,65.760002,66.360001,66.360001,3200400
2007-02-20,66.099998,66.099998,65.000000,65.309998,65.309998,4810700
2007-02-21,65.309998,67.709999,65.199997,67.349998,67.349998,11076700
2007-02-22,67.440002,67.559998,66.970001,67.150002,67.150002,6562800
2007-02-23,67.349998,68.290001,67.349998,67.720001,67.720001,8126200
2007-02-26,67.970001,68.230003,67.629997,68.099998,68.099998,5254200
2007-02-27,67.339996,68.330002,65.070000,65.410004,65.410004,15208600
2007-02-28,66.730003,66.930000,65.540001,66.480003,66.480003,8924200
2007-03-01,66.230003,66.750000,65.580002,65.820000,65.820000,7108000
2007-03-02,64.589996,65.000000,63.340000,63.709999,63.709999,13732200
2007-03-05,63.119999,63.779999,62.619999,62.930000,62.930000,9829800
2007-03-06,63.660000,64.370003,63.459999,64.150002,64.150002,6992700
2007-03-07,64.139999,64.639999,63.549999,64.300003,64.300003,6131800
2007-03-08,64.790001,65.040001,64.430000,64.480003,64.480003,4285000
2007-03-09,64.820000,65.220001,64.150002,64.250000,64.250000,9025500
2007-03-12,64.540001,64.739998,63.959999,64.370003,64.370003,4558800
2007-03-13,64.290001,64.690002,63.570000,63.720001,63.720001,4332100
2007-03-14,63.340000,64.059998,63.090000,63.939999,63.939999,7417000
2007-03-15,64.029999,64.459999,63.880001,63.980000,63.980000,7037700
2007-03-16,64.540001,64.989998,64.379997,64.620003,64.620003,5040100
2007-03-19,64.879997,64.940002,64.629997,64.739998,64.739998,2990500
2007-03-20,64.930000,65.540001,64.930000,65.269997,65.269997,4416300
2007-03-21,65.540001,65.900002,65.120003,65.820000,65.820000,5059000
2007-03-22,65.779999,66.129997,65.599998,65.760002,65.760002,4719700
2007-03-23,65.790001,65.900002,64.900002,65.150002,65.150002,5593000
2007-03-26,65.360001,65.970001,65.360001,65.839996,65.839996,3928800
2007-03-27,65.879997,65.970001,65.500000,65.699997,65.699997,3261700
2007-03-28,66.139999,66.480003,65.769997,66.050003,66.050003,6310000
2007-03-29,65.970001,66.000000,64.930000,65.650002,65.650002,5448300
2007-03-30,65.739998,66.209999,65.489998,65.739998,65.739998,4290200
2007-04-02,65.739998,66.139999,65.029999,65.849998,65.849998,5378100
2007-04-03,65.669998,66.220001,65.650002,65.830002,65.830002,4141700
2007-04-04,66.089996,66.980003,66.000000,66.809998,66.809998,7126100
2007-04-05,66.699997,66.959999,66.589996,66.860001,66.860001,3592700
2007-04-09,66.879997,67.199997,66.459999,66.529999,66.529999,3297300
2007-04-10,67.160004,67.550003,66.980003,67.160004,67.160004,2741900
2007-04-11,67.260002,67.500000,66.809998,67.080002,67.080002,4357100
2007-04-12,67.059998,67.250000,66.480003,66.989998,66.989998,6021900
2007-04-13,67.489998,67.970001,67.190002,67.839996,67.839996,5062700
2007-04-16,68.139999,68.500000,67.680000,68.400002,68.400002,7912300
2007-04-17,68.309998,68.480003,67.980003,68.000000,68.000000,4159000
2007-04-18,68.099998,68.449997,67.949997,68.379997,68.379997,4933500
2007-04-19,68.000000,68.040001,67.250000,67.529999,67.529999,5344600
2007-04-20,68.580002,68.730003,68.349998,68.699997,68.699997,3358100
2007-04-23,68.410004,68.650002,68.040001,68.260002,68.260002,2487500
2007-04-24,68.449997,68.500000,67.430000,67.730003,67.730003,5073700
2007-04-25,67.849998,68.059998,67.660004,67.889999,67.889999,2614100
2007-04-26,67.430000,67.430000,66.500000,66.870003,66.870003,4668000
2007-04-27,66.839996,67.570000,66.839996,67.559998,67.559998,5231700
2007-04-30,67.199997,67.519997,67.040001,67.089996,67.089996,2605400
2007-05-01,66.980003,67.000000,66.540001,66.690002,66.690002,3946300
2007-05-02,66.339996,66.750000,66.110001,66.660004,66.660004,4499300
2007-05-03,66.870003,67.620003,66.680000,67.489998,67.489998,3936200
