Date,Open,High,Low,Close,Adj Close,Volume
2007-01-03,53.349998,54.090000,52.430000,52.840000,39.652649,3888100
2007-01-04,53.439999,54.220001,53.020000,54.070000,40.575680,3982700
2007-01-05,54.150002,54.240002,53.110001,53.410000,40.080395,3511500
2007-01-08,53.169998,53.810001,53.119999,53.630001,40.245499,2978100
2007-01-09,53.630001,54.160000,53.599998,54.029999,40.545662,3211500
2007-01-10,53.669998,54.430000,53.459999,54.410000,40.830830,3842600
2007-01-11,54.410000,55.419998,54.220001,55.320000,41.513710,3427300
2007-01-12,54.990002,56.060001,54.990002,55.950001,41.986492,3538600
2007-01-16,55.900002,56.240002,55.700001,56.240002,42.204124,3041900
2007-01-17,56.000000,56.790001,55.930000,56.680000,42.534313,4804700
2007-01-18,56.680000,57.250000,56.459999,56.900002,42.699390,3675900
2007-01-19,56.660000,56.980000,56.419998,56.770000,42.601849,2818400
2007-01-22,56.619999,56.740002,55.889999,56.340000,42.279152,3358100
2007-01-23,56.369999,57.139999,56.119999,56.439999,42.354198,2775100
2007-01-24,56.500000,57.180000,56.480000,57.060001,42.819466,2026300
2007-01-25,56.830002,56.970001,55.580002,55.730000,41.821392,2515500
2007-01-26,55.849998,55.849998,55.139999,55.360001,41.543732,1841500
2007-01-29,54.990002,55.889999,54.660000,55.270000,41.476192,3074000
2007-01-30,55.580002,55.830002,54.980000,55.299999,41.498699,2177500
2007-01-31,55.490002,56.520000,55.029999,56.160000,42.144073,3101100
2007-02-01,56.250000,56.880001,56.090000,56.389999,42.316677,2176800
2007-02-02,56.509998,56.720001,55.799999,56.009998,42.031509,2224400
2007-02-05,56.000000,56.700001,55.860001,56.209999,42.181606,3316100
2007-02-06,56.529999,57.040001,56.410000,56.570000,42.451744,1675400
2007-02-07,56.619999,57.450001,56.619999,57.130001,42.871983,2986700
2007-02-08,56.040001,57.090000,55.680000,56.619999,42.489265,5392400
2007-02-09,56.779999,56.880001,55.849998,55.980000,42.008987,2510300
2007-02-12,56.680000,56.700001,55.639999,55.799999,41.971394,2442500
2007-02-13,56.139999,56.619999,55.900002,56.459999,42.467815,2285000
2007-02-14,56.509998,57.150002,56.340000,57.049999,42.911610,2246200
2007-02-15,56.889999,57.900002,56.759998,57.900002,43.550957,3241400
2007-02-16,57.720001,58.099998,57.570000,57.799999,43.475754,3756100
2007-02-20,57.970001,58.700001,57.599998,58.279999,43.836796,3534800
2007-02-21,58.090000,58.279999,57.820000,58.180000,43.761570,1882000
2007-02-22,58.330002,58.330002,57.549999,58.090000,43.693882,2099300
2007-02-23,58.099998,58.189999,57.270000,57.470001,43.227524,3148000
2007-02-26,57.919998,58.070000,56.970001,57.400002,43.174870,2731500
2007-02-27,56.939999,57.119999,55.360001,55.400002,41.670513,4827000
2007-02-28,55.799999,56.250000,55.049999,55.889999,42.039078,5102600
2007-03-01,55.099998,56.389999,54.770000,56.000000,42.121822,4399200
2007-03-02,55.500000,56.740002,55.500000,55.750000,41.933792,4694300
2007-03-05,55.279999,56.130001,55.230000,55.250000,41.557697,3807700
2007-03-06,55.709999,56.090000,55.160000,55.720001,41.911205,3297300
2007-03-07,55.990002,56.529999,55.720001,56.119999,42.212082,3136200
2007-03-08,55.480000,56.459999,54.049999,54.259998,40.813042,12785200
2007-03-09,54.439999,54.529999,53.500000,54.340000,40.873215,7836100
2007-03-12,54.180000,54.369999,53.279999,53.650002,40.354225,6271200
2007-03-13,53.240002,53.919998,52.570000,52.959999,39.835209,6579200
2007-03-14,52.820000,53.150002,51.520000,52.529999,39.511776,7118000
2007-03-15,52.400002,53.480000,52.400002,53.189999,40.008205,3777100
2007-03-16,53.020000,53.549999,52.770000,52.980000,39.850254,5569600
2007-03-19,53.099998,53.720001,52.950001,53.240002,40.045815,3162600
2007-03-20,53.380001,53.380001,52.709999,53.180000,40.000698,5226000
2007-03-21,53.150002,54.549999,53.090000,54.340000,40.873215,4189800
2007-03-22,54.509998,54.660000,53.970001,54.240002,40.798000,3585800
2007-03-23,54.189999,55.020000,54.090000,54.560001,41.038696,2715500
2007-03-26,54.439999,54.529999,53.689999,54.520000,41.008610,2799900
2007-03-27,54.270000,54.369999,53.810001,54.130001,40.715263,2840100
2007-03-28,53.759998,54.290001,53.169998,53.709999,40.399330,3600700
2007-03-29,54.139999,54.200001,53.240002,53.700001,40.391811,3497900
2007-03-30,53.570000,53.919998,53.029999,53.840000,40.497124,4306400
